# timestamp tx ty tz qx qy qz qw
1652439551.048487 -0.038583 -0.024328 0.025068 0.001335 -0.000048 0.000310 0.999999
1652439551.152314 -0.042461 -0.026796 0.026092 0.000928 -0.000117 0.000292 1.000000
1652439551.252973 -0.049365 -0.021433 0.029693 0.001317 -0.000042 0.000273 0.999999
1652439551.353533 -0.047657 -0.025481 0.028504 0.001255 -0.000292 0.000324 0.999999
1652439551.454000 -0.042833 -0.022044 0.031371 0.000981 -0.000104 0.000279 0.999999
1652439551.554525 -0.041266 -0.022507 0.034318 0.001047 0.000103 0.000177 0.999999
1652439551.655113 -0.041246 -0.020652 0.032820 0.001527 -0.000044 0.000193 0.999999
1652439551.755995 -0.036657 -0.017706 0.028322 0.001331 -0.000087 -0.000060 0.999999
1652439551.846601 -0.036447 -0.019698 0.028710 0.000737 -0.000093 -0.000028 1.000000
1652439551.947328 -0.034580 -0.020188 0.035116 0.000836 0.000331 0.000277 1.000000
1652439552.058085 -0.033263 -0.019112 0.039171 0.000684 0.000115 0.000893 0.999999
1652439552.262899 -0.034999 -0.014002 0.036992 0.000531 0.000139 0.001639 0.999999
1652439552.363602 -0.035813 -0.019128 0.038918 0.001420 0.000595 0.002787 0.999995
1652439552.467190 -0.035260 -0.020837 0.036389 0.001660 0.000550 0.005334 0.999984
1652439552.557760 -0.019830 -0.028284 0.030692 0.001217 0.000933 0.006709 0.999976
1652439552.648399 -0.006260 -0.019643 0.030515 0.000831 0.000931 0.007229 0.999973
1652439552.751676 0.010351 -0.018908 0.024004 0.002805 0.001242 0.008092 0.999963
1652439552.852312 0.025304 -0.015445 0.028852 0.002739 0.001403 0.006349 0.999975
1652439552.952865 0.033715 -0.018018 0.024009 0.002676 0.001207 0.002433 0.999993
1652439553.063522 0.049430 -0.006995 0.016452 0.002982 0.001755 -0.000127 0.999994
1652439553.154127 0.069975 -0.017315 0.032199 0.002340 0.002815 -0.004516 0.999983
1652439553.254613 0.080875 -0.047883 0.033171 0.001243 0.003514 -0.009278 0.999950
1652439553.347077 0.096495 -0.039229 0.032160 -0.000841 0.003160 -0.014078 0.999896
1652439553.447708 0.123026 -0.016006 0.032172 -0.000081 0.002932 -0.018840 0.999818
1652439553.552099 0.153408 -0.007366 0.033132 0.000588 0.002940 -0.023438 0.999721
1652439553.652757 0.184742 -0.006160 0.029229 0.001590 0.000485 -0.031101 0.999515
1652439553.743379 0.210541 -0.011714 0.024802 0.001350 0.000650 -0.035409 0.999372
1652439553.853989 0.233317 -0.019344 0.033592 0.003335 0.000009 -0.042980 0.999070
1652439553.947668 0.257480 -0.016791 0.031690 0.002870 -0.000110 -0.048590 0.998815
1652439554.048292 0.287352 -0.019516 0.028837 0.003050 -0.000243 -0.046506 0.998913
1652439554.151919 0.308761 -0.032049 0.030502 0.004275 0.000188 -0.050487 0.998716
1652439554.252671 0.324344 -0.046705 0.030604 0.003483 0.000644 -0.053134 0.998581
1652439554.363484 0.349189 -0.043709 0.028714 0.001108 0.000440 -0.048854 0.998805
1652439554.463897 0.376476 -0.052964 0.032688 0.002656 0.000879 -0.047232 0.998880
1652439554.564492 0.413750 -0.050956 0.028089 0.002731 0.000129 -0.045105 0.998979
1652439554.594649 0.444237 -0.052227 0.037007 0.002579 0.000193 -0.039417 0.999220
1652439554.755707 0.475348 -0.047528 0.033197 0.003826 -0.000038 -0.034076 0.999412
1652439554.846341 0.507366 -0.051751 0.037549 0.002984 0.000350 -0.029887 0.999549
1652439554.957319 0.544305 -0.045820 0.037242 0.002377 0.000236 -0.026067 0.999657
1652439555.047827 0.581011 -0.047091 0.026028 0.002629 -0.000771 -0.022472 0.999744
1652439555.148364 0.622567 -0.050779 0.012850 0.002969 -0.001740 -0.019701 0.999800
1652439555.252293 0.651212 -0.049751 0.052081 0.004744 -0.005291 -0.017325 0.999825
1652439555.362875 0.683032 -0.059816 0.059863 0.000517 -0.002276 -0.015808 0.999872
1652439555.453391 0.715723 -0.068755 0.058853 0.001869 -0.003877 -0.014792 0.999881
1652439555.554130 0.752702 -0.066632 0.054983 0.002865 -0.003288 -0.014639 0.999883
1652439555.654759 0.787565 -0.067934 0.037568 0.004647 -0.003250 -0.013920 0.999887
1652439555.684918 0.831552 -0.047402 0.023609 0.004608 -0.003606 -0.014922 0.999872
1652439555.856227 0.873778 -0.039806 0.015393 0.003286 -0.002381 -0.014960 0.999880
1652439555.876346 0.911155 -0.034890 0.011406 0.004129 -0.002802 -0.016182 0.999857
1652439555.947270 0.948805 -0.037287 0.010739 0.002860 -0.002449 -0.016694 0.999854
1652439556.057913 0.987924 -0.027481 0.021769 0.004190 -0.001643 -0.017328 0.999840
1652439556.148815 1.034243 -0.027389 0.004489 0.004909 -0.001209 -0.017993 0.999825
1652439556.251841 1.080229 -0.035778 0.019971 0.002844 0.000581 -0.019344 0.999809
1652439556.453151 1.112490 -0.040253 0.036105 0.003669 -0.001549 -0.020188 0.999788
1652439556.553841 1.158352 -0.044046 0.049420 0.007037 -0.000720 -0.021610 0.999741
1652439556.654306 1.196767 -0.044613 0.051075 0.004007 -0.002066 -0.020847 0.999773
1652439556.754912 1.237622 -0.047954 0.048281 0.003471 -0.001981 -0.022441 0.999740
1652439556.855461 1.280336 -0.053654 0.040337 0.005481 -0.003055 -0.023049 0.999715
1652439556.875607 1.325341 -0.048840 0.037623 0.004281 -0.001920 -0.023063 0.999723
1652439556.956116 1.364865 -0.048136 0.025598 0.005676 -0.002131 -0.023254 0.999711
1652439557.056890 1.407579 -0.044022 0.019360 0.005029 -0.002156 -0.025037 0.999672
1652439557.157574 1.456923 -0.036893 0.017506 0.005006 -0.001250 -0.025774 0.999654
1652439557.258133 1.502050 -0.032320 0.023445 0.005886 0.000111 -0.024354 0.999686
1652439557.348706 1.548918 -0.029482 -0.013997 0.001740 -0.002189 -0.026970 0.999632
1652439557.449387 1.597853 -0.034152 -0.011263 0.004099 -0.002049 -0.023529 0.999713
1652439557.551606 1.635909 -0.031150 0.053747 0.007542 -0.005435 -0.023933 0.999670
1652439557.652368 1.679975 -0.034628 0.067611 0.004752 -0.003934 -0.022375 0.999731
1652439557.753035 1.723706 -0.030547 0.062888 0.004037 -0.003577 -0.020817 0.999769
1652439557.853675 1.767861 -0.042773 0.050404 0.004619 -0.003749 -0.019187 0.999798
1652439557.954911 1.812829 -0.049256 0.043415 0.005071 -0.004914 -0.017876 0.999815
1652439558.055649 1.854740 -0.051032 0.030297 0.004227 -0.005293 -0.017276 0.999828
1652439558.156193 1.897930 -0.042684 0.025377 0.003293 -0.004745 -0.016867 0.999841
1652439558.256780 1.944302 -0.032426 0.015096 0.004818 -0.004485 -0.016600 0.999841
1652439558.347384 1.988601 -0.039071 0.019641 0.005017 -0.004887 -0.017077 0.999830
1652439558.458085 2.034227 -0.035850 0.012940 0.006661 -0.006620 -0.017661 0.999800
1652439558.562215 2.081181 -0.039694 0.048246 0.003224 -0.005688 -0.018445 0.999809
1652439558.652868 2.133337 -0.041280 0.030271 0.004955 -0.005930 -0.019388 0.999782
1652439558.753421 2.199445 -0.024690 0.022250 0.005575 -0.005396 -0.019991 0.999770
1652439558.857232 2.251769 -0.040635 0.014403 0.006555 -0.004734 -0.019306 0.999781
1652439558.947789 2.305818 -0.034492 0.021965 0.006150 -0.002967 -0.020352 0.999770
1652439559.051674 2.355655 -0.039596 0.026020 0.006270 -0.002072 -0.019871 0.999781
1652439559.152253 2.401605 -0.040531 0.029106 0.004771 -0.001266 -0.020402 0.999780
1652439559.262898 2.445191 -0.041093 0.031176 0.004762 0.001427 -0.021812 0.999750
1652439559.363816 2.478691 -0.047781 0.035237 0.003870 0.000236 -0.020960 0.999773
1652439559.457363 2.524080 -0.048497 0.034106 0.002879 -0.001148 -0.021771 0.999758
1652439559.568152 2.574178 -0.052314 0.028204 0.004828 -0.002225 -0.021870 0.999747
1652439559.651622 2.624384 -0.041488 0.032551 0.004397 -0.002539 -0.022783 0.999728
1652439559.752190 2.673382 -0.041830 0.033543 0.005954 -0.003840 -0.023480 0.999699
1652439559.852770 2.727238 -0.038336 0.034650 0.004063 -0.003401 -0.024715 0.999680
1652439559.953360 2.777192 -0.036484 0.027427 0.004789 -0.003283 -0.025326 0.999662
1652439560.054611 2.823143 -0.036714 0.023941 0.005386 -0.003475 -0.026576 0.999626
1652439560.155164 2.870551 -0.036414 0.020969 0.003471 -0.003126 -0.027499 0.999611
1652439560.255718 2.911307 -0.047907 0.018412 0.005500 -0.003079 -0.027464 0.999603
1652439560.347418 2.957639 -0.053390 0.001104 0.003958 -0.006817 -0.029867 0.999523
1652439560.447982 3.009379 -0.051440 0.029494 0.004198 -0.004164 -0.031264 0.999494
1652439560.552222 3.059139 -0.049079 0.059246 0.006019 -0.005420 -0.031548 0.999469
1652439560.652787 3.112638 -0.056742 0.068412 0.005218 -0.006230 -0.032765 0.999430
1652439560.753347 3.161033 -0.075971 0.058349 0.004015 -0.006396 -0.032495 0.999443
1652439560.853975 3.216813 -0.077258 0.049098 0.004388 -0.005596 -0.032817 0.999436
1652439560.954515 3.269497 -0.073687 0.041314 0.005136 -0.004820 -0.032844 0.999436
1652439561.055044 3.326454 -0.069456 0.036401 0.003740 -0.004679 -0.033554 0.999419
1652439561.155771 3.378677 -0.071624 0.033397 0.004291 -0.003084 -0.032604 0.999454
1652439561.256562 3.429608 -0.074606 0.020120 0.003382 -0.005662 -0.033147 0.999429
1652439561.357259 3.489166 -0.075194 0.021566 0.002618 -0.004147 -0.031065 0.999505
1652439561.447868 3.534881 -0.087898 0.042943 0.000988 -0.004248 -0.030475 0.999526
1652439561.558496 3.581608 -0.080882 0.039100 0.002631 -0.004081 -0.030097 0.999535
1652439561.652773 3.632931 -0.090423 0.025960 0.004207 -0.003932 -0.027832 0.999596
1652439561.753576 3.678985 -0.096367 0.023889 0.004085 -0.003293 -0.027798 0.999600
1652439561.854162 3.737297 -0.091056 0.015580 0.002339 -0.001090 -0.027498 0.999619
1652439561.955781 3.785530 -0.095172 0.023494 0.002521 -0.001572 -0.026021 0.999657
1652439562.056365 3.841476 -0.091085 0.025393 0.004986 -0.000819 -0.025682 0.999657
1652439562.156982 3.903350 -0.077313 0.031034 0.003931 -0.000266 -0.024885 0.999683
1652439562.247504 3.963020 -0.094669 0.026110 0.004588 0.000315 -0.023866 0.999705
1652439562.348149 4.012722 -0.085365 0.051532 0.002078 -0.002754 -0.022736 0.999736
1652439562.448834 4.066921 -0.091772 0.028882 0.004148 -0.002527 -0.020925 0.999769
1652439562.552102 4.127381 -0.087417 0.025251 0.002448 -0.001968 -0.019736 0.999800
1652439562.652714 4.184824 -0.082219 0.017172 0.005068 -0.002353 -0.018552 0.999812
1652439562.847610 4.235100 -0.082955 0.010415 0.003341 -0.001505 -0.018443 0.999823
1652439562.877779 4.289618 -0.083489 0.016296 0.003348 -0.000588 -0.016800 0.999853
1652439563.061535 4.345708 -0.075676 0.018297 0.003464 -0.000016 -0.017939 0.999833
1652439563.152128 4.392712 -0.066858 -0.007258 0.000916 -0.000051 -0.017546 0.999846
1652439563.252669 4.436725 -0.080174 0.010939 0.003309 0.001974 -0.017359 0.999842
1652439563.272815 4.484060 -0.089700 0.022429 0.003303 -0.000933 -0.019456 0.999805
1652439563.353442 4.531806 -0.101576 0.027219 0.002540 -0.000381 -0.019060 0.999815
1652439563.454767 4.579111 -0.113786 0.016992 0.002670 -0.001359 -0.019147 0.999812
1652439563.555504 4.628286 -0.115849 0.008005 0.003971 -0.001951 -0.019779 0.999795
1652439563.656252 4.677574 -0.113880 0.010546 0.004060 -0.000961 -0.020364 0.999784
1652439563.756905 4.728771 -0.114040 0.023956 0.004918 -0.000583 -0.020434 0.999779
1652439563.847393 4.776559 -0.106163 0.019234 0.005236 0.000217 -0.019963 0.999787
1652439563.948016 4.822452 -0.102437 0.013228 0.002960 -0.000081 -0.020204 0.999791
1652439564.152587 4.866159 -0.097670 0.009786 0.003645 0.000406 -0.019111 0.999811
1652439564.253173 4.911902 -0.096980 0.008442 0.001675 0.001813 -0.019198 0.999813
1652439564.353858 4.944807 -0.095005 0.044073 0.003444 -0.000523 -0.018724 0.999819
1652439564.454705 4.987934 -0.095662 0.047391 0.004996 -0.002206 -0.017894 0.999825
1652439564.545230 5.034462 -0.090542 0.050009 0.004156 -0.003380 -0.018120 0.999821
1652439564.646000 5.074406 -0.102773 0.051127 0.004164 -0.003891 -0.017081 0.999838
1652439564.746674 5.123756 -0.102225 0.040161 0.003961 -0.003842 -0.017911 0.999824
1652439564.847324 5.169463 -0.109831 0.024156 0.002479 -0.003689 -0.016976 0.999846
1652439564.947909 5.214687 -0.124897 0.006523 0.006394 -0.003133 -0.015805 0.999850
1652439565.052048 5.269573 -0.128908 -0.008558 0.005765 -0.005244 -0.016679 0.999831
1652439565.152791 5.330779 -0.123016 -0.040043 0.004950 -0.006331 -0.015343 0.999850
1652439565.253603 5.376923 -0.110113 -0.020389 0.002445 -0.007787 -0.017438 0.999815
1652439565.347334 5.426938 -0.111326 -0.000840 0.003819 -0.007143 -0.016664 0.999828
1652439565.448036 5.482544 -0.104213 0.016155 0.004508 -0.007010 -0.017463 0.999813
1652439565.551789 5.540882 -0.106828 0.026002 0.004080 -0.006255 -0.017649 0.999816
1652439565.642359 5.587339 -0.101091 0.031933 0.005379 -0.004356 -0.017715 0.999819
1652439565.753058 5.630410 -0.112812 0.032571 0.003489 -0.003261 -0.017347 0.999838
1652439565.843662 5.675306 -0.119345 0.033420 0.002177 -0.002955 -0.017199 0.999845
1652439565.944294 5.721508 -0.121385 0.032204 0.003957 0.000055 -0.017465 0.999840
1652439566.044773 5.770820 -0.114160 0.018487 0.003072 -0.003448 -0.018147 0.999825
1652439566.155364 5.820466 -0.119578 0.026025 0.004468 -0.002322 -0.017816 0.999829
1652439566.245870 5.874075 -0.135937 0.033404 0.004845 -0.002624 -0.018862 0.999807
1652439566.346424 5.921502 -0.135828 0.033185 0.006041 -0.002992 -0.018835 0.999800
1652439566.376633 5.981737 -0.138338 0.025171 0.004256 -0.001918 -0.019124 0.999806
1652439566.447206 6.033532 -0.142111 0.018190 0.005580 -0.002644 -0.020082 0.999779
1652439566.547836 6.093665 -0.145851 0.010178 0.002676 -0.002092 -0.019418 0.999806
1652439566.652056 6.144542 -0.139535 0.021575 0.002731 -0.001188 -0.020026 0.999795
1652439566.752756 6.197390 -0.141549 0.021763 0.001669 0.001356 -0.018825 0.999820
1652439566.843326 6.248250 -0.134214 0.002257 0.000566 -0.000668 -0.019214 0.999815
1652439567.044627 6.298019 -0.138031 -0.019691 0.002800 0.000475 -0.017284 0.999847
1652439567.074787 6.336680 -0.137678 -0.004967 0.004335 -0.001466 -0.016698 0.999850
1652439567.145319 6.376698 -0.121725 0.006051 0.003645 -0.001018 -0.015129 0.999878
1652439567.256151 6.427996 -0.123146 0.012710 0.003037 -0.000788 -0.014317 0.999893
1652439567.347361 6.477361 -0.116935 0.008454 0.002420 -0.000560 -0.014217 0.999896
1652439567.447961 6.528280 -0.125227 0.014154 0.001078 0.000134 -0.012796 0.999918
1652439567.551775 6.568401 -0.146742 0.032262 0.002217 0.000277 -0.012813 0.999915
1652439567.652337 6.611675 -0.145589 0.030859 0.001735 0.000514 -0.012286 0.999923
1652439567.753053 6.653783 -0.143574 0.020635 0.003588 0.001151 -0.012909 0.999910
1652439567.843575 6.698769 -0.140312 0.003600 0.006196 0.000092 -0.011725 0.999912
1652439567.944244 6.744458 -0.144100 0.009418 0.003671 -0.002988 -0.012272 0.999913
1652439568.054861 6.792120 -0.136452 0.016689 0.002752 -0.001512 -0.012588 0.999916
1652439568.246217 6.839226 -0.131275 0.022453 0.005236 -0.002624 -0.012379 0.999906
1652439568.346742 6.880594 -0.132577 0.019425 0.004116 -0.003483 -0.012558 0.999907
1652439568.376978 6.935307 -0.134131 0.012718 0.004521 -0.003496 -0.012909 0.999900
1652439568.447380 6.989907 -0.123852 0.019562 0.004394 -0.002797 -0.013707 0.999892
1652439568.548183 7.041855 -0.121521 0.019122 0.003783 -0.002592 -0.013567 0.999897
1652439568.661955 7.090286 -0.127398 0.018018 0.006246 -0.002426 -0.013518 0.999886
1652439568.762593 7.136100 -0.131425 0.008133 0.004826 -0.003383 -0.013353 0.999893
1652439568.843246 7.182301 -0.139715 0.012290 0.005999 -0.003734 -0.012462 0.999897
1652439568.943919 7.229999 -0.166927 -0.001496 0.007117 -0.002661 -0.012123 0.999898
1652439569.044534 7.279360 -0.164672 0.004927 0.005321 -0.003112 -0.012215 0.999906
1652439569.145156 7.331061 -0.155389 0.007219 0.003515 -0.002750 -0.011871 0.999920
1652439569.256021 7.376602 -0.153475 0.008342 0.003167 -0.001800 -0.012527 0.999915
1652439569.347204 7.426035 -0.144521 0.015360 0.003577 -0.002342 -0.011861 0.999921
1652439569.447914 7.478302 -0.145108 0.015315 0.004161 -0.002840 -0.013181 0.999900
1652439569.552177 7.520239 -0.145694 0.011807 0.004625 -0.003942 -0.013565 0.999890
1652439569.652833 7.567108 -0.149913 0.006834 0.004019 -0.005306 -0.014692 0.999870
1652439569.753430 7.621208 -0.145781 0.006112 0.006120 -0.004289 -0.015073 0.999858
1652439569.847426 7.677106 -0.144460 0.024023 0.005076 -0.002112 -0.015261 0.999868
1652439569.948227 7.734511 -0.150839 0.015815 0.003967 -0.003445 -0.018601 0.999813
1652439570.049264 7.786024 -0.149611 0.012638 0.004638 -0.004333 -0.017710 0.999823
1652439570.149799 7.833880 -0.141851 0.005786 0.002779 -0.004463 -0.019631 0.999793
1652439570.250370 7.888695 -0.141178 -0.004082 0.003406 -0.004120 -0.020432 0.999777
1652439570.350947 7.943805 -0.149545 -0.003465 0.003984 -0.002746 -0.020588 0.999776
1652439570.451534 8.005826 -0.153872 -0.009850 0.004849 -0.001123 -0.022370 0.999737
1652439570.552126 8.060140 -0.152924 -0.009079 0.005006 0.000214 -0.021086 0.999765
1652439570.652850 8.111301 -0.170706 -0.004216 0.005847 -0.002093 -0.022723 0.999723
1652439570.743536 8.156287 -0.182009 -0.003315 0.004347 -0.000256 -0.022782 0.999731
1652439570.844160 8.197056 -0.185886 0.011786 0.003008 0.000920 -0.023626 0.999716
1652439570.947277 8.245141 -0.183695 0.013110 0.002901 0.000847 -0.024942 0.999684
1652439571.067974 8.293127 -0.183968 0.019744 0.003932 -0.000205 -0.024791 0.999685
1652439571.162288 8.345551 -0.187619 0.035530 0.003871 -0.000802 -0.026298 0.999646
1652439571.253040 8.397972 -0.186865 0.019729 0.004794 -0.002150 -0.025738 0.999655
1652439571.343751 8.449315 -0.182011 0.013074 0.002643 -0.001963 -0.026661 0.999639
1652439571.445513 8.500127 -0.175450 0.008248 0.003927 -0.003377 -0.027037 0.999621
1652439571.546113 8.547111 -0.161625 0.003212 0.005222 -0.003707 -0.027310 0.999607
1652439571.656916 8.600021 -0.178104 -0.008483 0.006031 -0.003781 -0.028645 0.999564
1652439571.747561 8.648693 -0.187530 -0.004386 0.006852 -0.001935 -0.028834 0.999559
1652439571.848353 8.707004 -0.199383 0.011285 0.004964 -0.003981 -0.029256 0.999552
1652439571.949174 8.760084 -0.191674 0.017240 0.003856 -0.003449 -0.030267 0.999528
1652439572.051489 8.807868 -0.189281 0.015930 0.004583 -0.003516 -0.029506 0.999548
1652439572.152207 8.862102 -0.187166 0.010251 0.005824 -0.002729 -0.031092 0.999496
1652439572.252822 8.916983 -0.185045 0.003981 0.006158 -0.001698 -0.029309 0.999550
1652439572.343469 8.959112 -0.195015 0.002857 0.006672 -0.000724 -0.030685 0.999507
1652439572.444156 9.008551 -0.207763 0.001800 0.004557 -0.001215 -0.029101 0.999565
1652439572.554804 9.050209 -0.234922 -0.000161 0.006138 -0.001867 -0.028687 0.999568
1652439572.655542 9.101262 -0.247409 -0.001245 0.008626 -0.002840 -0.030034 0.999508
1652439572.756345 9.152981 -0.242733 0.012255 0.006187 -0.002530 -0.028661 0.999567
1652439572.847342 9.199648 -0.237166 0.018902 0.005850 -0.003511 -0.030041 0.999525
1652439572.947962 9.246810 -0.231426 0.018483 0.006126 -0.005143 -0.029004 0.999547
1652439573.051741 9.285125 -0.230316 0.027056 0.006062 -0.004137 -0.029897 0.999526
1652439573.152302 9.334851 -0.226525 0.013343 0.005301 -0.004907 -0.028736 0.999561
1652439573.252999 9.385136 -0.228781 0.001306 0.006193 -0.005556 -0.027765 0.999580
1652439573.343723 9.436886 -0.235420 -0.007953 0.005895 -0.006943 -0.029257 0.999530
1652439573.454678 9.491587 -0.225344 -0.001437 0.006257 -0.005566 -0.029037 0.999543
1652439573.545157 9.545225 -0.236720 -0.007264 0.004211 -0.005640 -0.028808 0.999560
1652439573.655971 9.598649 -0.241107 -0.001383 0.004020 -0.003957 -0.028758 0.999570
1652439573.756552 9.652971 -0.242278 0.001052 0.006377 -0.005372 -0.030270 0.999507
1652439573.847163 9.702556 -0.237421 -0.005828 0.005093 -0.004880 -0.029779 0.999532
1652439573.947866 9.749389 -0.251556 -0.006247 0.005709 -0.003570 -0.030402 0.999515
1652439574.151507 9.800350 -0.255496 0.002783 0.004925 -0.001796 -0.031026 0.999505
1652439574.252328 9.854062 -0.270758 0.012623 0.004703 -0.001974 -0.031254 0.999498
1652439574.272396 9.904191 -0.288264 0.018131 0.003802 -0.000097 -0.032647 0.999460
1652439574.342828 9.962933 -0.282064 0.014495 0.008244 0.000113 -0.031379 0.999474
1652439574.443518 10.014266 -0.288164 0.008954 0.005454 -0.000068 -0.032880 0.999444
1652439574.554157 10.062256 -0.278542 0.008466 0.005007 0.000036 -0.034252 0.999401
1652439574.695021 10.109227 -0.270415 -0.002004 0.008845 0.000251 -0.034723 0.999358
1652439574.795817 10.151694 -0.286243 -0.013063 0.004694 -0.000604 -0.035653 0.999353
1652439574.847386 10.207422 -0.296673 -0.011802 0.004861 -0.000272 -0.036509 0.999321
1652439574.948752 10.256335 -0.297548 -0.004500 0.005691 0.000197 -0.035918 0.999339
1652439575.052167 10.316162 -0.302178 -0.008154 0.006802 0.001571 -0.036861 0.999296
1652439575.142875 10.365939 -0.299283 -0.006929 0.004862 0.001112 -0.035879 0.999344
1652439575.253836 10.416296 -0.304952 -0.002481 0.005650 0.002507 -0.035258 0.999359
1652439575.347666 10.464653 -0.297319 0.003172 0.008011 0.001512 -0.033567 0.999403
1652439575.449212 10.516844 -0.309312 -0.003691 0.011193 0.000761 -0.033570 0.999373
1652439575.551490 10.557466 -0.313298 -0.000309 0.008389 0.001613 -0.030482 0.999499
1652439575.652102 10.597024 -0.313766 -0.004994 0.007912 0.000085 -0.031075 0.999486
1652439575.853388 10.640291 -0.310626 -0.007993 0.008029 0.000473 -0.030501 0.999502
1652439575.944022 10.681971 -0.302027 -0.009527 0.006886 -0.000859 -0.029372 0.999544
1652439576.044484 10.738418 -0.318644 -0.001834 0.007620 -0.000274 -0.028656 0.999560
1652439576.155150 10.790257 -0.319125 -0.005943 0.007733 -0.001312 -0.029429 0.999536
1652439576.255971 10.840622 -0.315762 -0.003260 0.008833 -0.001520 -0.027164 0.999591
1652439576.357261 10.895800 -0.333233 -0.013129 0.007951 -0.000127 -0.028309 0.999568
1652439576.458119 10.946782 -0.330781 -0.024903 0.010523 -0.002796 -0.029645 0.999501
1652439576.561907 11.003555 -0.332368 -0.019958 0.012384 -0.005138 -0.028576 0.999502
1652439576.652587 11.053414 -0.338293 0.004315 0.008774 -0.003069 -0.028354 0.999555
1652439576.743144 11.107654 -0.336909 0.009460 0.011386 -0.003531 -0.030907 0.999451
1652439576.843832 11.153839 -0.335211 0.012629 0.009647 -0.004286 -0.029047 0.999522
1652439576.947422 11.201430 -0.346282 0.000003 0.009673 -0.003418 -0.029734 0.999505
1652439577.041016 11.247224 -0.367022 0.002242 0.011510 -0.003399 -0.029551 0.999491
1652439577.151712 11.290462 -0.373419 0.012570 0.011259 -0.002094 -0.030395 0.999472
1652439577.242263 11.341979 -0.374398 0.006646 0.010016 -0.001193 -0.029840 0.999504
1652439577.342922 11.382981 -0.379337 -0.010515 0.014183 -0.004226 -0.028714 0.999478
1652439577.443564 11.435883 -0.374879 -0.020496 0.009978 -0.002748 -0.030426 0.999483
1652439577.544111 11.488791 -0.385218 -0.012474 0.011774 -0.003181 -0.028700 0.999514
1652439577.654752 11.552598 -0.375000 -0.004720 0.009693 -0.002762 -0.030606 0.999481
1652439577.745381 11.608980 -0.374686 0.001344 0.010809 -0.001889 -0.030594 0.999472
1652439577.846094 11.662539 -0.373207 -0.014850 0.008941 -0.002640 -0.032282 0.999435
1652439577.946792 11.719599 -0.376660 -0.007655 0.009723 -0.001511 -0.032782 0.999414
1652439578.050376 11.765510 -0.378118 -0.003858 0.009971 -0.000946 -0.032851 0.999410
1652439578.150989 11.815950 -0.385551 -0.006259 0.008010 -0.000510 -0.033128 0.999419
1652439578.181225 11.867037 -0.386969 -0.008285 0.008014 -0.002187 -0.032603 0.999434
1652439578.261707 11.921545 -0.392505 -0.024269 0.011828 -0.004115 -0.032946 0.999379
1652439578.352272 11.971984 -0.406161 -0.006685 0.012120 -0.003416 -0.032686 0.999386
1652439578.452941 12.017235 -0.413734 -0.001652 0.010097 -0.004485 -0.033259 0.999386
1652439578.553649 12.064280 -0.407189 0.007841 0.009151 -0.005091 -0.032248 0.999425
1652439578.654307 12.112714 -0.399459 0.003462 0.009246 -0.005364 -0.031307 0.999453
1652439578.754831 12.161560 -0.401078 -0.004685 0.008197 -0.005352 -0.031421 0.999458
1652439578.847713 12.211007 -0.390649 -0.009562 0.008236 -0.005060 -0.030547 0.999487
1652439578.948359 12.267861 -0.385958 -0.016787 0.007582 -0.004714 -0.030106 0.999507
1652439579.050902 12.327960 -0.388761 -0.018450 0.007477 -0.007847 -0.029046 0.999519
